Season,Matchday,Date,Home_Team,Away_Team,Score,Attendance,Home_Goals,Away_Goals,Target,Home_Team_Points,Away_Team_Points,Home_Form_5,Away_Form_5,Home_Rank,Away_Rank
2018,34,2019-05-11,Bnei Yehuda Tel Aviv,Hapoel Beer Sheva,2:3,2000,2.0,3.0,2,48,49,7,4,5,4
2018,33,2019-05-11,Hapoel Raanana,Beitar Jerusalem,1:2,1200,1.0,2.0,2,39,40,8,10,7,6
2018,33,2019-05-12,Ihud Bnei Sakhnin,Ironi Kiryat Shmona,0:2,200,0.0,2.0,2,27,35,5,5,14,12
2018,33,2019-05-12,Maccabi Petah Tikva,Hapoel Tel Aviv,0:2,2500,0.0,2.0,2,36,39,5,5,12,8
2018,33,2019-05-12,FC Ashdod,Hapoel Haifa,1:0,2200,1.0,0.0,0,34,37,12,4,13,10
2018,34,2019-05-13,Hapoel Hadera,Maccabi Haifa,2:0,4000,2.0,0.0,0,36,54,3,10,12,2
2018,35,2019-05-19,Hapoel Beer Sheva,Hapoel Hadera,1:0,9238,1.0,0.0,0,52,39,4,3,4,8
2018,35,2019-05-19,Maccabi Netanya,Bnei Yehuda Tel Aviv,0:2,3200,0.0,2.0,2,53,48,9,7,4,5
2018,35,2019-05-19,Maccabi Haifa,Maccabi Tel Aviv,1:1,16241,1.0,1.0,1,54,85,10,10,3,1
2018,36,2019-05-25,Bnei Yehuda Tel Aviv,Hapoel Hadera,1:2,2800,1.0,2.0,2,51,39,7,3,5,8
2018,36,2019-05-25,Hapoel Beer Sheva,Maccabi Tel Aviv,0:4,14040,0.0,4.0,2,55,86,6,10,3,1
2018,36,2019-05-25,Maccabi Netanya,Maccabi Haifa,1:2,7100,1.0,2.0,2,53,55,9,8,4,2
2019,1,2019-08-24,Maccabi Haifa,Hapoel Raanana,4:3,17632,4.0,3.0,0,0,0,0,0,6,11
2019,1,2019-08-24,Hapoel Hadera,FC Ashdod,1:1,973,1.0,1.0,1,0,0,0,0,5,8
2019,1,2019-08-24,Sekzia Ness Ziona,Maccabi Tel Aviv,0:2,5654,0.0,2.0,2,0,0,0,0,6,9
2019,1,2019-08-25,Hapoel Kfar Saba,Hapoel Haifa,0:1,1917,0.0,1.0,2,0,0,0,0,12,6
2019,1,2019-08-25,Bnei Yehuda Tel Aviv,Ironi Kiryat Shmona,2:1,3318,2.0,1.0,0,0,0,0,0,14,6
2019,1,2019-08-25,Beitar Jerusalem,Hapoel Beer Sheva,0:0,18886,0.0,0.0,1,0,0,0,0,11,10
2019,1,2019-08-26,Hapoel Tel Aviv,Maccabi Netanya,0:0,18600,0.0,0.0,1,0,0,0,0,14,11
2019,2,2019-08-31,FC Ashdod,Hapoel Tel Aviv,2:1,3250,2.0,1.0,0,1,1,1,1,8,10
2019,2,2019-08-31,Maccabi Netanya,Sekzia Ness Ziona,3:0,4500,3.0,0.0,0,1,0,1,0,7,12
2019,2,2019-08-31,Hapoel Haifa,Maccabi Haifa,0:0,23400,0.0,0.0,1,3,3,3,3,3,4
2019,2,2019-09-01,Hapoel Beer Sheva,Hapoel Hadera,3:0,11277,3.0,0.0,0,1,1,1,1,8,7
2019,2,2019-09-01,Hapoel Raanana,Beitar Jerusalem,2:1,8000,2.0,1.0,0,0,1,0,1,13,9
2019,2,2019-09-01,Maccabi Tel Aviv,Bnei Yehuda Tel Aviv,0:0,26513,0.0,0.0,1,3,3,3,3,6,8
2019,2,2019-09-02,Ironi Kiryat Shmona,Hapoel Kfar Saba,1:3,500,1.0,3.0,2,0,0,0,0,12,14
2019,3,2019-09-14,Maccabi Haifa,Ironi Kiryat Shmona,2:0,18124,2.0,0.0,0,4,0,4,0,3,13
2019,3,2019-09-14,Hapoel Tel Aviv,Sekzia Ness Ziona,1:1,10400,1.0,1.0,1,1,0,1,0,12,14
2019,3,2019-09-14,Hapoel Hadera,Hapoel Raanana,4:0,1200,4.0,0.0,0,1,3,1,3,12,8
2019,3,2019-09-14,Hapoel Kfar Saba,Maccabi Tel Aviv,0:1,4000,0.0,1.0,2,3,4,3,4,10,7
2019,3,2019-09-15,Bnei Yehuda Tel Aviv,Maccabi Netanya,0:0,3000,0.0,0.0,1,4,4,4,4,8,5
2019,3,2019-09-15,FC Ashdod,Hapoel Beer Sheva,2:2,3400,2.0,2.0,1,4,4,4,4,8,7
2019,3,2019-09-16,Beitar Jerusalem,Hapoel Haifa,0:2,11000,0.0,2.0,2,1,4,1,4,13,7
2019,4,2019-09-21,Maccabi Netanya,Hapoel Kfar Saba,2:2,5300,2.0,2.0,1,5,3,5,3,4,10
2019,4,2019-09-21,Sekzia Ness Ziona,Bnei Yehuda Tel Aviv,0:1,927,0.0,1.0,2,1,5,1,5,12,7
2019,4,2019-09-21,Ironi Kiryat Shmona,Beitar Jerusalem,0:2,2600,0.0,2.0,2,0,1,0,1,14,13
2019,4,2019-09-21,Maccabi Tel Aviv,Maccabi Haifa,1:0,26234,1.0,0.0,0,7,7,7,7,4,3
2019,4,2019-09-22,Hapoel Raanana,FC Ashdod,1:1,350,1.0,1.0,1,3,5,3,5,11,7
2019,4,2019-09-22,Hapoel Haifa,Hapoel Hadera,1:2,3200,1.0,2.0,2,7,4,7,4,3,8
2019,4,2019-09-23,Hapoel Beer Sheva,Hapoel Tel Aviv,3:0,12287,3.0,0.0,0,5,2,5,2,8,12
2019,5,2019-09-25,Hapoel Kfar Saba,Sekzia Ness Ziona,1:1,880,1.0,1.0,1,4,1,4,1,11,13
2019,5,2019-09-25,Maccabi Haifa,Maccabi Netanya,3:0,15173,3.0,0.0,0,7,6,7,6,6,7
2019,5,2019-09-28,Hapoel Hadera,Ironi Kiryat Shmona,2:2,1000,2.0,2.0,1,7,0,7,0,6,14
2019,5,2019-09-28,FC Ashdod,Hapoel Haifa,1:1,1480,1.0,1.0,1,6,7,6,7,8,6
2019,5,2019-09-28,Hapoel Tel Aviv,Bnei Yehuda Tel Aviv,1:1,11500,1.0,1.0,1,2,8,2,8,13,6
2019,5,2019-09-28,Beitar Jerusalem,Maccabi Tel Aviv,0:4,15930,0.0,4.0,2,4,10,4,10,10,2
2019,5,2019-09-28,Hapoel Beer Sheva,Hapoel Raanana,1:0,11477,1.0,0.0,0,8,4,8,4,6,11
2019,6,2019-10-05,Maccabi Tel Aviv,Hapoel Hadera,0:0,24829,0.0,0.0,1,13,8,13,8,1,6
2019,6,2019-10-05,Sekzia Ness Ziona,Maccabi Haifa,0:3,10800,0.0,3.0,2,2,10,2,10,13,3
2019,6,2019-10-05,Hapoel Haifa,Hapoel Beer Sheva,0:3,4600,0.0,3.0,2,8,11,8,11,6,3
2019,6,2019-10-06,Bnei Yehuda Tel Aviv,Hapoel Kfar Saba,0:1,1550,0.0,1.0,2,9,5,9,5,5,9
2019,6,2019-10-06,Hapoel Raanana,Hapoel Tel Aviv,2:2,2800,2.0,2.0,1,4,3,4,3,11,12
2019,6,2019-10-06,Maccabi Netanya,Beitar Jerusalem,0:3,7500,0.0,3.0,2,6,4,6,4,9,11
2019,6,2019-10-07,Ironi Kiryat Shmona,FC Ashdod,2:0,580,2.0,0.0,0,1,7,1,7,14,8
2019,7,2019-10-19,Hapoel Beer Sheva,Ironi Kiryat Shmona,2:1,11581,2.0,1.0,0,14,4,13,4,1,12
2019,7,2019-10-19,Hapoel Tel Aviv,Hapoel Kfar Saba,2:1,10000,2.0,1.0,0,4,8,3,8,13,7
2019,7,2019-10-19,Hapoel Hadera,Maccabi Netanya,1:0,3000,1.0,0.0,0,9,6,8,5,4,11
2019,7,2019-10-19,Sekzia Ness Ziona,Beitar Jerusalem,0:4,6979,0.0,4.0,2,2,7,2,6,14,9
2019,7,2019-10-21,Hapoel Raanana,Hapoel Haifa,0:0,1200,0.0,0.0,1,5,8,5,5,12,7
2019,7,2019-10-21,FC Ashdod,Maccabi Tel Aviv,0:1,5090,0.0,1.0,2,7,14,6,11,9,2
2019,7,2019-10-21,Maccabi Haifa,Bnei Yehuda Tel Aviv,1:1,24277,1.0,1.0,1,13,9,10,6,3,7
2019,8,2019-10-26,Hapoel Haifa,Hapoel Tel Aviv,3:0,6102,3.0,0.0,0,9,7,5,6,7,10
2019,8,2019-10-26,Ironi Kiryat Shmona,Hapoel Raanana,2:1,500,2.0,1.0,0,4,6,4,3,13,12
2019,8,2019-10-26,Maccabi Netanya,FC Ashdod,2:4,3400,2.0,4.0,2,6,7,2,3,12,10
2019,8,2019-10-26,Hapoel Kfar Saba,Maccabi Haifa,0:3,7000,0.0,3.0,2,8,14,5,10,9,3
2019,8,2019-10-27,Sekzia Ness Ziona,Hapoel Hadera,2:2,532,2.0,2.0,1,2,12,2,11,14,5
2019,8,2019-10-27,Bnei Yehuda Tel Aviv,Beitar Jerusalem,0:2,9000,0.0,2.0,2,10,10,6,9,8,7
2019,8,2019-10-28,Maccabi Tel Aviv,Hapoel Beer Sheva,2:0,27566,2.0,0.0,0,17,17,13,13,3,2
2019,9,2019-11-02,Hapoel Haifa,Ironi Kiryat Shmona,2:1,3270,2.0,1.0,0,12,7,5,7,6,10
2019,9,2019-11-02,Hapoel Raanana,Maccabi Tel Aviv,0:2,7500,0.0,2.0,2,6,20,3,13,13,1
2019,9,2019-11-02,Hapoel Hadera,Bnei Yehuda Tel Aviv,0:0,1500,0.0,0.0,1,13,10,9,5,5,8
2019,9,2019-11-02,Beitar Jerusalem,Hapoel Kfar Saba,1:0,11000,1.0,0.0,0,13,8,12,5,6,9
2019,9,2019-11-03,FC Ashdod,Sekzia Ness Ziona,2:2,932,2.0,2.0,1,10,3,5,2,8,14
2019,9,2019-11-03,Hapoel Beer Sheva,Maccabi Netanya,2:0,11275,2.0,0.0,0,17,6,12,1,3,12
2019,9,2019-11-04,Hapoel Tel Aviv,Maccabi Haifa,1:2,19000,1.0,2.0,2,7,17,5,10,11,3
2019,10,2019-11-09,Ironi Kiryat Shmona,Hapoel Tel Aviv,0:1,3600,0.0,1.0,2,7,7,7,5,10,11
2019,10,2019-11-09,Sekzia Ness Ziona,Hapoel Beer Sheva,2:1,3872,2.0,1.0,0,4,20,3,12,14,3
2019,10,2019-11-09,Maccabi Netanya,Hapoel Raanana,1:0,5200,1.0,0.0,0,6,6,0,2,13,14
2019,10,2019-11-09,Maccabi Tel Aviv,Hapoel Haifa,3:0,23125,3.0,0.0,0,23,15,13,8,1,5
2019,10,2019-11-10,Hapoel Kfar Saba,Hapoel Hadera,0:0,1400,0.0,0.0,1,8,14,4,7,11,6
2019,10,2019-11-10,Bnei Yehuda Tel Aviv,FC Ashdod,2:0,1300,2.0,0.0,0,11,11,3,5,8,7
2019,10,2019-11-10,Maccabi Haifa,Beitar Jerusalem,3:1,30000,3.0,1.0,0,20,16,13,12,2,4
2019,11,2019-11-30,Hapoel Raanana,Sekzia Ness Ziona,0:0,700,0.0,0.0,1,6,7,2,5,14,13
2019,11,2019-11-30,Hapoel Haifa,Maccabi Netanya,1:3,4600,1.0,3.0,2,15,9,7,3,5,10
2019,11,2019-11-30,Ironi Kiryat Shmona,Maccabi Tel Aviv,0:1,4259,0.0,1.0,2,7,26,6,13,13,1
2019,11,2019-11-30,FC Ashdod,Hapoel Kfar Saba,0:0,966,0.0,0.0,1,11,9,4,4,9,11
2019,11,2019-11-30,Hapoel Beer Sheva,Bnei Yehuda Tel Aviv,1:2,11460,1.0,2.0,2,20,14,9,5,3,7
2019,11,2019-12-01,Hapoel Hadera,Maccabi Haifa,0:3,8500,0.0,3.0,2,15,23,7,13,7,2
2019,11,2019-12-01,Hapoel Tel Aviv,Beitar Jerusalem,0:1,19100,0.0,1.0,2,10,16,7,12,11,5
2019,12,2019-12-03,Bnei Yehuda Tel Aviv,Hapoel Raanana,1:1,1200,1.0,1.0,1,17,7,8,2,5,14
2019,12,2019-12-03,Maccabi Netanya,Ironi Kiryat Shmona,1:0,4500,1.0,0.0,0,12,7,6,3,8,14
2019,12,2019-12-03,Hapoel Kfar Saba,Hapoel Beer Sheva,0:1,1800,0.0,1.0,2,10,20,2,6,10,3
2019,12,2019-12-04,Sekzia Ness Ziona,Hapoel Haifa,1:2,493,1.0,2.0,2,8,15,6,7,12,6
2019,12,2019-12-04,Beitar Jerusalem,Hapoel Hadera,2:0,7450,2.0,0.0,0,19,15,12,6,4,7
2019,12,2019-12-04,Maccabi Haifa,FC Ashdod,3:3,16157,3.0,3.0,1,26,12,13,5,2,9
2019,12,2019-12-04,Hapoel Tel Aviv,Maccabi Tel Aviv,0:3,22000,0.0,3.0,2,10,29,6,15,11,1
2019,13,2019-12-07,Hapoel Raanana,Hapoel Kfar Saba,1:1,800,1.0,1.0,1,8,10,2,2,13,10
2019,13,2019-12-07,Hapoel Haifa,Bnei Yehuda Tel Aviv,3:0,3050,3.0,0.0,0,18,18,9,8,5,6
2019,13,2019-12-07,Ironi Kiryat Shmona,Sekzia Ness Ziona,1:0,250,1.0,0.0,0,7,8,3,6,14,13
2019,13,2019-12-07,Maccabi Tel Aviv,Maccabi Netanya,0:0,21519,0.0,0.0,1,32,15,15,9,1,8
2019,13,2019-12-08,Hapoel Hadera,Hapoel Tel Aviv,0:1,2100,0.0,1.0,2,15,10,3,3,8,12
2019,13,2019-12-08,FC Ashdod,Beitar Jerusalem,2:2,3457,2.0,2.0,1,13,22,6,12,9,4
2019,13,2019-12-09,Hapoel Beer Sheva,Maccabi Haifa,0:2,14297,0.0,2.0,2,23,27,6,13,3,2
2019,14,2019-12-14,Maccabi Tel Aviv,Sekzia Ness Ziona,1:1,21187,1.0,1.0,1,33,8,13,5,1,14
2019,14,2019-12-14,Ironi Kiryat Shmona,Bnei Yehuda Tel Aviv,2:1,1063,2.0,1.0,0,10,18,3,8,12,6
2019,14,2019-12-14,Hapoel Haifa,Hapoel Kfar Saba,0:2,3030,0.0,2.0,2,21,11,9,3,5,12
2019,14,2019-12-14,Hapoel Raanana,Maccabi Haifa,0:0,7512,0.0,0.0,1,9,30,3,13,14,2
2019,14,2019-12-15,FC Ashdod,Hapoel Hadera,0:2,703,0.0,2.0,2,14,15,4,2,9,8
2019,14,2019-12-15,Maccabi Netanya,Hapoel Tel Aviv,4:0,6500,4.0,0.0,0,16,13,10,6,8,12
2019,14,2019-12-16,Hapoel Beer Sheva,Beitar Jerusalem,0:1,13350,0.0,1.0,2,23,23,6,10,3,4
2019,15,2019-12-24,Hapoel Kfar Saba,Ironi Kiryat Shmona,0:3,715,0.0,3.0,2,14,13,6,6,10,11
2019,15,2019-12-24,Hapoel Hadera,Hapoel Beer Sheva,0:1,1128,0.0,1.0,2,18,23,4,3,7,4
2019,15,2019-12-24,Maccabi Haifa,Hapoel Haifa,3:0,28177,3.0,0.0,0,31,21,11,6,2,5
2019,15,2019-12-24,Bnei Yehuda Tel Aviv,Maccabi Tel Aviv,0:3,6200,0.0,3.0,2,18,34,7,11,8,2
2019,15,2019-12-25,Sekzia Ness Ziona,Maccabi Netanya,1:0,997,1.0,0.0,0,9,19,5,13,14,6
2019,15,2019-12-25,Hapoel Tel Aviv,FC Ashdod,0:0,3432,0.0,0.0,1,13,14,6,3,12,10
2019,15,2019-12-25,Beitar Jerusalem,Hapoel Raanana,2:0,5000,2.0,0.0,0,26,10,10,4,4,14
2019,16,2019-12-28,Maccabi Tel Aviv,Hapoel Kfar Saba,4:0,9459,4.0,0.0,0,37,14,11,5,1,11
2019,16,2019-12-28,Ironi Kiryat Shmona,Maccabi Haifa,1:2,2249,1.0,2.0,2,16,34,9,11,9,2
2019,16,2019-12-28,Hapoel Raanana,Hapoel Hadera,1:1,350,1.0,1.0,1,10,18,4,3,14,7
2019,16,2019-12-28,Hapoel Beer Sheva,FC Ashdod,2:1,9218,2.0,1.0,0,26,15,6,4,4,10
2019,16,2019-12-29,Maccabi Netanya,Bnei Yehuda Tel Aviv,0:3,4100,0.0,3.0,2,19,18,10,4,7,8
2019,16,2019-12-29,Sekzia Ness Ziona,Hapoel Tel Aviv,0:1,2291,0.0,1.0,2,12,14,5,4,13,12
2019,16,2019-12-30,Hapoel Haifa,Beitar Jerusalem,1:4,6156,1.0,4.0,2,21,29,6,13,5,4
2019,17,2020-01-04,Hapoel Kfar Saba,Maccabi Netanya,1:2,1201,1.0,2.0,2,14,19,4,7,12,8
2019,17,2020-01-04,Hapoel Hadera,Hapoel Haifa,2:0,766,2.0,0.0,0,19,21,4,6,8,6
2019,17,2020-01-04,Beitar Jerusalem,Ironi Kiryat Shmona,2:2,6000,2.0,2.0,1,32,16,13,9,3,10
2019,17,2020-01-05,FC Ashdod,Hapoel Raanana,3:0,623,3.0,0.0,0,15,11,3,4,11,14
2019,17,2020-01-05,Hapoel Tel Aviv,Hapoel Beer Sheva,1:0,4550,1.0,0.0,0,17,29,7,9,11,4
2019,17,2020-01-06,Bnei Yehuda Tel Aviv,Sekzia Ness Ziona,1:2,700,1.0,2.0,2,21,12,4,4,8,13
2019,17,2020-01-06,Maccabi Haifa,Maccabi Tel Aviv,3:4,30820,3.0,4.0,2,37,40,11,11,2,1
2019,18,2020-01-11,Hapoel Haifa,FC Ashdod,1:0,1908,1.0,0.0,0,21,18,3,5,7,10
2019,18,2020-01-11,Hapoel Raanana,Hapoel Beer Sheva,2:1,1800,2.0,1.0,0,11,29,3,6,14,4
2019,18,2020-01-11,Ironi Kiryat Shmona,Hapoel Hadera,0:1,700,0.0,1.0,2,17,22,10,7,11,6
2019,18,2020-01-11,Maccabi Netanya,Maccabi Haifa,0:2,9364,0.0,2.0,2,22,37,7,10,7,2
2019,18,2020-01-12,Sekzia Ness Ziona,Hapoel Kfar Saba,0:1,585,0.0,1.0,2,15,14,7,4,12,14
2019,18,2020-01-12,Bnei Yehuda Tel Aviv,Hapoel Tel Aviv,1:2,4500,1.0,2.0,2,21,20,3,10,8,9
2019,18,2020-01-13,Maccabi Tel Aviv,Beitar Jerusalem,0:0,20448,0.0,0.0,1,43,33,11,11,1,3
2019,19,2020-01-18,FC Ashdod,Ironi Kiryat Shmona,1:0,450,1.0,0.0,0,18,17,4,7,10,11
2019,19,2020-01-18,Maccabi Haifa,Sekzia Ness Ziona,4:0,18253,4.0,0.0,0,40,15,10,7,2,13
2019,19,2020-01-18,Hapoel Hadera,Maccabi Tel Aviv,0:3,4536,0.0,3.0,2,25,44,10,11,5,1
2019,19,2020-01-19,Hapoel Tel Aviv,Hapoel Raanana,3:1,4430,3.0,1.0,0,23,14,10,5,7,14
2019,19,2020-01-20,Hapoel Kfar Saba,Bnei Yehuda Tel Aviv,0:1,1032,0.0,1.0,2,17,21,6,3,12,10
2019,19,2020-01-20,Hapoel Beer Sheva,Hapoel Haifa,1:0,8651,1.0,0.0,0,29,24,6,3,4,7
2019,19,2020-01-20,Beitar Jerusalem,Maccabi Netanya,3:1,6000,3.0,1.0,0,34,22,11,6,3,9
2019,20,2020-01-25,Hapoel Kfar Saba,Hapoel Tel Aviv,1:2,7543,1.0,2.0,2,17,26,3,13,12,5
2019,20,2020-01-25,Ironi Kiryat Shmona,Hapoel Beer Sheva,0:0,1500,0.0,0.0,1,17,32,4,9,11,4
2019,20,2020-01-25,Hapoel Haifa,Hapoel Raanana,2:2,1920,2.0,2.0,1,24,14,3,4,7,14
2019,20,2020-01-25,Maccabi Tel Aviv,FC Ashdod,2:0,15942,2.0,0.0,0,47,21,13,7,1,10
2019,20,2020-01-26,Maccabi Netanya,Hapoel Hadera,1:0,3694,1.0,0.0,0,22,25,3,7,9,7
2019,20,2020-01-26,Beitar Jerusalem,Sekzia Ness Ziona,1:0,7800,1.0,0.0,0,37,15,11,6,3,13
2019,20,2020-01-27,Bnei Yehuda Tel Aviv,Maccabi Haifa,1:3,9000,1.0,3.0,2,24,43,6,12,9,2
2019,21,2020-01-29,Hapoel Raanana,Ironi Kiryat Shmona,1:1,450,1.0,1.0,1,15,18,5,2,14,11
2019,21,2020-01-29,Hapoel Beer Sheva,Maccabi Tel Aviv,1:1,13193,1.0,1.0,1,33,50,7,13,4,1
2019,21,2020-02-01,FC Ashdod,Maccabi Netanya,0:0,1391,0.0,0.0,1,21,25,6,6,10,8
2019,21,2020-02-01,Maccabi Haifa,Hapoel Kfar Saba,0:1,19979,0.0,1.0,2,46,17,12,3,2,12
2019,21,2020-02-01,Hapoel Hadera,Sekzia Ness Ziona,1:0,1280,1.0,0.0,0,25,15,7,3,8,14
2019,21,2020-02-01,Hapoel Tel Aviv,Hapoel Haifa,0:1,10346,0.0,1.0,2,29,25,15,4,5,8
2019,21,2020-02-02,Beitar Jerusalem,Bnei Yehuda Tel Aviv,1:3,9500,1.0,3.0,2,40,24,11,6,3,9
2019,22,2020-02-03,Maccabi Tel Aviv,Hapoel Raanana,2:1,15462,2.0,1.0,0,51,16,11,5,1,13
2019,22,2020-02-04,Sekzia Ness Ziona,FC Ashdod,0:2,180,0.0,2.0,2,15,22,3,7,14,10
2019,22,2020-02-04,Ironi Kiryat Shmona,Hapoel Haifa,1:2,600,1.0,2.0,2,19,28,3,7,12,6
2019,22,2020-02-04,Maccabi Haifa,Hapoel Tel Aviv,5:0,21594,5.0,0.0,0,46,29,9,12,2,6
2019,22,2020-02-05,Bnei Yehuda Tel Aviv,Hapoel Hadera,0:1,1400,0.0,1.0,2,27,28,6,9,8,7
2019,22,2020-02-05,Maccabi Netanya,Hapoel Beer Sheva,1:1,4700,1.0,1.0,1,26,34,7,5,9,4
2019,22,2020-02-05,Hapoel Kfar Saba,Beitar Jerusalem,2:1,4831,2.0,1.0,0,20,40,6,8,11,3
2019,23,2020-02-08,Hapoel Tel Aviv,Ironi Kiryat Shmona,2:0,5825,2.0,0.0,0,29,19,9,2,7,12
2019,23,2020-02-08,Hapoel Raanana,Maccabi Netanya,1:2,1143,1.0,2.0,2,16,27,5,5,13,8
2019,23,2020-02-08,Hapoel Hadera,Hapoel Kfar Saba,2:0,1420,2.0,0.0,0,31,23,9,9,7,11
2019,23,2020-02-08,Hapoel Haifa,Maccabi Tel Aviv,1:1,4445,1.0,1.0,1,31,54,10,11,7,1
2019,23,2020-02-09,FC Ashdod,Bnei Yehuda Tel Aviv,0:1,631,0.0,1.0,2,25,27,7,6,10,9
2019,23,2020-02-09,Hapoel Beer Sheva,Sekzia Ness Ziona,3:0,7217,3.0,0.0,0,35,15,6,0,4,14
2019,23,2020-02-10,Beitar Jerusalem,Maccabi Haifa,2:0,19000,2.0,0.0,0,40,49,7,12,3,2
2019,24,2020-02-15,Maccabi Netanya,Hapoel Haifa,0:0,7629,0.0,0.0,1,30,32,8,8,8,6
2019,24,2020-02-15,Bnei Yehuda Tel Aviv,Hapoel Beer Sheva,0:1,4400,0.0,1.0,2,30,38,9,9,9,4
2019,24,2020-02-15,Hapoel Kfar Saba,FC Ashdod,1:3,891,1.0,3.0,2,23,25,6,7,11,10
2019,24,2020-02-15,Maccabi Haifa,Hapoel Hadera,1:0,17357,1.0,0.0,0,49,34,9,9,2,5
2019,24,2020-02-16,Sekzia Ness Ziona,Hapoel Raanana,3:0,248,3.0,0.0,0,15,16,0,2,14,13
2019,24,2020-02-16,Maccabi Tel Aviv,Ironi Kiryat Shmona,3:0,15890,3.0,0.0,0,55,19,11,2,1,12
2019,24,2020-02-17,Beitar Jerusalem,Hapoel Tel Aviv,0:1,22000,0.0,1.0,2,43,32,9,9,3,7
2019,25,2020-02-22,Ironi Kiryat Shmona,Maccabi Netanya,3:0,800,3.0,0.0,0,19,31,2,9,12,8
2019,25,2020-02-22,FC Ashdod,Maccabi Haifa,1:2,5500,1.0,2.0,2,28,52,7,9,10,2
2019,25,2020-02-22,Hapoel Haifa,Sekzia Ness Ziona,2:0,2711,2.0,0.0,0,33,18,9,3,7,13
2019,25,2020-02-22,Hapoel Hadera,Beitar Jerusalem,1:4,3862,1.0,4.0,2,34,43,9,6,7,3
2019,25,2020-02-23,Hapoel Raanana,Bnei Yehuda Tel Aviv,0:1,848,0.0,1.0,2,16,30,2,6,14,9
2019,25,2020-02-23,Hapoel Beer Sheva,Hapoel Kfar Saba,3:1,2697,3.0,1.0,0,41,23,9,6,4,11
2019,25,2020-02-24,Maccabi Tel Aviv,Hapoel Tel Aviv,3:0,26311,3.0,0.0,0,58,35,11,9,1,6
2019,26,2020-02-29,Hapoel Kfar Saba,Hapoel Raanana,3:0,1400,3.0,0.0,0,23,16,6,1,11,14
2019,26,2020-02-29,Maccabi Netanya,Maccabi Tel Aviv,0:1,6600,0.0,1.0,2,31,61,6,11,9,1
2019,26,2020-02-29,Hapoel Tel Aviv,Hapoel Hadera,2:1,10273,2.0,1.0,0,35,34,6,9,6,7
2019,26,2020-02-29,Bnei Yehuda Tel Aviv,Hapoel Haifa,0:0,3000,0.0,0.0,1,33,36,9,11,8,6
2019,26,2020-03-01,Sekzia Ness Ziona,Ironi Kiryat Shmona,1:0,436,1.0,0.0,0,18,22,3,4,13,12
2019,26,2020-03-01,Beitar Jerusalem,FC Ashdod,2:1,5000,2.0,1.0,0,46,28,6,7,3,10
2019,26,2020-03-01,Maccabi Haifa,Hapoel Beer Sheva,4:0,11036,4.0,0.0,0,55,44,9,11,2,4
2019,27,2020-05-30,Maccabi Tel Aviv,Hapoel Haifa,2:0,0,2.0,0.0,0,64,37,13,9,1,6
2019,27,2020-05-30,Beitar Jerusalem,Hapoel Beer Sheva,1:1,0,1.0,1.0,1,49,44,9,10,3,4
2019,27,2020-05-30,Maccabi Haifa,Hapoel Tel Aviv,1:2,0,1.0,2.0,2,58,38,12,9,2,5
2019,27,2020-06-01,Bnei Yehuda Tel Aviv,Hapoel Kfar Saba,0:0,0,0.0,0.0,1,34,26,7,6,8,11
2019,28,2020-06-02,Hapoel Tel Aviv,Beitar Jerusalem,3:0,0,3.0,0.0,0,41,50,12,10,5,3
2019,27,2020-06-02,FC Ashdod,Hapoel Raanana,3:2,0,3.0,2.0,0,28,16,6,0,10,14
2019,27,2020-06-02,Maccabi Netanya,Ironi Kiryat Shmona,3:1,0,3.0,1.0,0,31,22,5,3,9,12
2019,28,2020-06-03,Hapoel Haifa,Hapoel Beer Sheva,1:1,0,1.0,1.0,1,37,45,6,10,6,4
2019,28,2020-06-03,Maccabi Tel Aviv,Maccabi Haifa,2:0,0,2.0,0.0,0,67,58,13,9,1,2
2019,27,2020-06-03,Hapoel Hadera,Sekzia Ness Ziona,2:2,0,2.0,2.0,1,34,21,6,6,8,13
2019,29,2020-06-06,Hapoel Beer Sheva,Hapoel Tel Aviv,0:0,0,0.0,0.0,1,46,44,8,12,4,5
2019,28,2020-06-06,Ironi Kiryat Shmona,FC Ashdod,3:0,0,3.0,0.0,0,22,31,3,6,12,10
2019,28,2020-06-06,Bnei Yehuda Tel Aviv,Hapoel Hadera,5:0,0,5.0,0.0,0,35,35,8,4,8,7
2019,28,2020-06-06,Hapoel Kfar Saba,Hapoel Raanana,2:0,0,2.0,0.0,0,27,16,4,0,11,14
2019,29,2020-06-07,Maccabi Haifa,Hapoel Haifa,2:2,0,2.0,2.0,1,58,38,9,6,2,6
2019,28,2020-06-07,Sekzia Ness Ziona,Maccabi Netanya,1:0,0,1.0,0.0,0,22,34,7,7,13,9
2019,29,2020-06-08,Beitar Jerusalem,Maccabi Tel Aviv,0:0,0,0.0,0.0,1,50,70,7,15,3,1
2019,30,2020-06-13,Maccabi Haifa,Beitar Jerusalem,0:0,0,0.0,0.0,1,59,51,7,8,2,3
2019,29,2020-06-13,Hapoel Hadera,Hapoel Kfar Saba,0:0,0,0.0,0.0,1,35,30,1,7,8,11
2019,29,2020-06-13,Hapoel Raanana,Ironi Kiryat Shmona,0:1,0,0.0,1.0,2,16,25,0,6,14,12
2019,29,2020-06-13,FC Ashdod,Sekzia Ness Ziona,2:0,0,2.0,0.0,0,31,25,6,10,10,13
2019,30,2020-06-14,Hapoel Haifa,Hapoel Tel Aviv,4:0,0,4.0,0.0,0,39,45,6,10,6,5
